management_id,title,comment,platform,大ジャンル,小ジャンル,purchase_price,sold_price,shipping_fee,sales_fee_rate,status,sold_at
"DUMMY-0162","ベージュ ボストンバッグ 使用感あり","CSVダミーデータ 2025年6月 売上検証用","メルカリ","バッグ","ボストンバッグ","1554","4000","210","10.0","sold","2025-06-25"
"DUMMY-0163","ホワイト デニム 使用感あり","CSVダミーデータ 2025年6月 売上検証用","メルカリ","ボトムス","デニム","5192","7900","1050","10.0","sold","2025-06-04"
"DUMMY-0164","ブラック Tシャツ 良品","CSVダミーデータ 2025年6月 売上検証用","PayPayフリマ","トップス","Tシャツ","1285","3500","1200","5.0","sold","2025-06-30"
"DUMMY-0165","ネイビー サンダル ヴィンテージ","CSVダミーデータ 2025年6月 売上検証用","ラクマ","シューズ","サンダル","4831","10800","1050","10.0","sold","2025-06-02"
"DUMMY-0166","グレー その他 デッドストック風","CSVダミーデータ 2025年6月 売上検証用","その他","その他","その他","5278","12400","1050","0.0","sold","2025-06-29"
"DUMMY-0167","ブラック スウェット 使用感あり","CSVダミーデータ 2025年6月 売上検証用","ラクマ","トップス","スウェット","2612","5000","850","10.0","sold","2025-06-05"
"DUMMY-0168","ブラウン トートバッグ 良品","CSVダミーデータ 2025年6月 売上検証用","その他","バッグ","トートバッグ","4512","8000","210","0.0","sold","2025-06-10"
"DUMMY-0169","ブルー コート ヴィンテージ","CSVダミーデータ 2025年6月 売上検証用","その他","アウター","コート","4815","13100","210","0.0","sold","2025-06-21"
"DUMMY-0170","ブラウン デニム デッドストック風","CSVダミーデータ 2025年6月 売上検証用","PayPayフリマ","ボトムス","デニム","2514","4400","850","5.0","sold","2025-06-14"
"DUMMY-0171","グレー スニーカー 美品","CSVダミーデータ 2025年6月 売上検証用","PayPayフリマ","シューズ","スニーカー","3993","9800","1050","5.0","sold","2025-06-16"
"DUMMY-0172","ベージュ スラックス 良品","CSVダミーデータ 2025年6月 売上検証用","メルカリ","ボトムス","スラックス","1756","4100","210","10.0","sold","2025-06-03"
"DUMMY-0173","ブラウン パーカー デッドストック風","CSVダミーデータ 2025年6月 売上検証用","ラクマ","トップス","パーカー","6355","16800","210","10.0","sold","2025-06-12"
"DUMMY-0174","ブラック ナイロンジャケット ヴィンテージ","CSVダミーデータ 2025年6月 売上検証用","ラクマ","アウター","ナイロンジャケット","1569","2900","850","10.0","sold","2025-06-02"
"DUMMY-0175","ブルー ブーツ 使用感あり","CSVダミーデータ 2025年6月 売上検証用","メルカリ","シューズ","ブーツ","945","1700","850","10.0","sold","2025-06-13"
"DUMMY-0176","グレー ナイロンジャケット ヴィンテージ","CSVダミーデータ 2025年6月 売上検証用","ラクマ","アウター","ナイロンジャケット","4705","8800","210","10.0","sold","2025-06-29"
"DUMMY-0177","ホワイト その他 デッドストック風","CSVダミーデータ 2025年6月 売上検証用","メルカリ","その他","その他","2005","3600","210","10.0","sold","2025-06-01"
"DUMMY-0178","ブラック スウェット 良品","CSVダミーデータ 2025年6月 売上検証用","PayPayフリマ","トップス","スウェット","6452","11000","1200","5.0","sold","2025-06-24"
"DUMMY-0179","ベージュ 時計 使用感あり","CSVダミーデータ 2025年6月 売上検証用","PayPayフリマ","アクセサリー","時計","1608","3900","750","5.0","sold","2025-06-03"
"DUMMY-0180","グレー ネックレス デッドストック風","CSVダミーデータ 2025年6月 売上検証用","ラクマ","アクセサリー","ネックレス","5992","11000","450","10.0","sold","2025-06-24"
"DUMMY-0181","ネイビー ネックレス 美品","CSVダミーデータ 2025年7月 売上検証用","その他","アクセサリー","ネックレス","5146","8000","210","0.0","sold","2025-07-31"
"DUMMY-0182","ホワイト 帽子 ヴィンテージ","CSVダミーデータ 2025年7月 売上検証用","その他","アクセサリー","帽子","2838","8700","750","0.0","sold","2025-07-14"
"DUMMY-0183","ネイビー チノパン 美品","CSVダミーデータ 2025年7月 売上検証用","メルカリ","ボトムス","チノパン","6466","11300","750","10.0","sold","2025-07-09"
"DUMMY-0184","ブルー ブーツ デッドストック風","CSVダミーデータ 2025年7月 売上検証用","メルカリ","シューズ","ブーツ","4770","8700","750","10.0","sold","2025-07-04"
"DUMMY-0185","ホワイト 時計 一点物","CSVダミーデータ 2025年7月 売上検証用","ラクマ","アクセサリー","時計","2685","4800","1050","10.0","sold","2025-07-10"
"DUMMY-0186","ブラウン Tシャツ 美品","CSVダミーデータ 2025年7月 売上検証用","ラクマ","トップス","Tシャツ","5613","13000","1200","10.0","sold","2025-07-26"
"DUMMY-0187","ブルー コート 一点物","CSVダミーデータ 2025年7月 売上検証用","PayPayフリマ","アウター","コート","4679","10800","850","5.0","sold","2025-07-26"
"DUMMY-0188","ホワイト 帽子 良品","CSVダミーデータ 2025年7月 売上検証用","ヤフオク","アクセサリー","帽子","579","1100","210","10.0","sold","2025-07-25"
"DUMMY-0189","ブルー ベルト 一点物","CSVダミーデータ 2025年7月 売上検証用","ヤフオク","アクセサリー","ベルト","3120","8400","210","10.0","sold","2025-07-09"
"DUMMY-0190","グレー ベルト 使用感あり","CSVダミーデータ 2025年7月 売上検証用","ラクマ","アクセサリー","ベルト","578","1700","1050","10.0","sold","2025-07-23"
"DUMMY-0191","ホワイト サンダル 一点物","CSVダミーデータ 2025年7月 売上検証用","PayPayフリマ","シューズ","サンダル","5613","13500","750","5.0","sold","2025-07-24"
"DUMMY-0192","ブラウン ショートパンツ 使用感あり","CSVダミーデータ 2025年7月 売上検証用","PayPayフリマ","ボトムス","ショートパンツ","4662","7300","850","5.0","sold","2025-07-20"
"DUMMY-0193","グレー ベルト 美品","CSVダミーデータ 2025年7月 売上検証用","PayPayフリマ","アクセサリー","ベルト","5520","12200","1050","5.0","sold","2025-07-04"
"DUMMY-0194","グレー レザージャケット 美品","CSVダミーデータ 2025年7月 売上検証用","PayPayフリマ","アウター","レザージャケット","4088","8000","1050","5.0","sold","2025-07-09"
"DUMMY-0195","ホワイト ニット 良品","CSVダミーデータ 2025年7月 売上検証用","その他","トップス","ニット","3200","8500","850","0.0","sold","2025-07-07"
"DUMMY-0196","グレー ブーツ デッドストック風","CSVダミーデータ 2025年7月 売上検証用","ラクマ","シューズ","ブーツ","4144","8800","210","10.0","sold","2025-07-11"
"DUMMY-0197","ホワイト その他 一点物","CSVダミーデータ 2025年7月 売上検証用","ラクマ","その他","その他","5078","13800","450","10.0","sold","2025-07-05"
"DUMMY-0198","ネイビー その他 良品","CSVダミーデータ 2025年7月 売上検証用","ラクマ","その他","その他","826","1800","210","10.0","sold","2025-07-21"
"DUMMY-0199","ホワイト 時計 良品","CSVダミーデータ 2025年7月 売上検証用","ヤフオク","アクセサリー","時計","4909","12400","1200","10.0","sold","2025-07-11"
"DUMMY-0200","カーキ 革靴 美品","CSVダミーデータ 2025年7月 売上検証用","その他","シューズ","革靴","1858","3500","450","0.0","sold","2025-07-14"
"DUMMY-0201","ベージュ リュック 美品","CSVダミーデータ 2025年7月 売上検証用","ラクマ","バッグ","リュック","1803","3600","1050","10.0","sold","2025-07-15"
"DUMMY-0202","ホワイト ベルト ヴィンテージ","CSVダミーデータ 2025年7月 売上検証用","ヤフオク","アクセサリー","ベルト","2157","6700","850","10.0","sold","2025-07-20"
"DUMMY-0203","グレー コート 一点物","CSVダミーデータ 2025年7月 売上検証用","その他","アウター","コート","3389","7500","450","0.0","sold","2025-07-23"
"DUMMY-0204","ブルー ショートパンツ 良品","CSVダミーデータ 2025年7月 売上検証用","メルカリ","ボトムス","ショートパンツ","5839","14800","1050","10.0","sold","2025-07-01"
"DUMMY-0205","ブルー スラックス デッドストック風","CSVダミーデータ 2025年7月 売上検証用","ヤフオク","ボトムス","スラックス","5139","9900","1200","10.0","sold","2025-07-21"
"DUMMY-0206","ネイビー デニム デッドストック風","CSVダミーデータ 2025年7月 売上検証用","ヤフオク","ボトムス","デニム","949","2400","1200","10.0","sold","2025-07-19"
"DUMMY-0207","カーキ サンダル 美品","CSVダミーデータ 2025年7月 売上検証用","PayPayフリマ","シューズ","サンダル","2446","5700","210","5.0","sold","2025-07-28"
"DUMMY-0208","ブルー スウェット 良品","CSVダミーデータ 2025年7月 売上検証用","メルカリ","トップス","スウェット","4555","8700","1050","10.0","sold","2025-07-02"
"DUMMY-0209","ベージュ ショルダーバッグ 美品","CSVダミーデータ 2025年7月 売上検証用","PayPayフリマ","バッグ","ショルダーバッグ","3228","9300","450","5.0","sold","2025-07-06"
"DUMMY-0210","カーキ トートバッグ 良品","CSVダミーデータ 2025年7月 売上検証用","ラクマ","バッグ","トートバッグ","587","1200","210","10.0","sold","2025-07-27"
"DUMMY-0211","グレー デニム デッドストック風","CSVダミーデータ 2025年8月 売上検証用","その他","ボトムス","デニム","5347","16000","210","0.0","sold","2025-08-12"
"DUMMY-0212","ホワイト ナイロンジャケット 使用感あり","CSVダミーデータ 2025年8月 売上検証用","ヤフオク","アウター","ナイロンジャケット","3183","4800","1200","10.0","sold","2025-08-12"
"DUMMY-0213","ネイビー ベルト 良品","CSVダミーデータ 2025年8月 売上検証用","メルカリ","アクセサリー","ベルト","3188","5500","1200","10.0","sold","2025-08-23"
"DUMMY-0214","ブルー ナイロンジャケット 使用感あり","CSVダミーデータ 2025年8月 売上検証用","その他","アウター","ナイロンジャケット","5619","16100","1200","0.0","sold","2025-08-22"
"DUMMY-0215","ネイビー ショートパンツ 一点物","CSVダミーデータ 2025年8月 売上検証用","メルカリ","ボトムス","ショートパンツ","2994","4700","750","10.0","sold","2025-08-11"
"DUMMY-0216","ネイビー Tシャツ 美品","CSVダミーデータ 2025年8月 売上検証用","その他","トップス","Tシャツ","4745","12200","750","0.0","sold","2025-08-18"
"DUMMY-0217","ベージュ リュック 使用感あり","CSVダミーデータ 2025年8月 売上検証用","その他","バッグ","リュック","2742","4300","850","0.0","sold","2025-08-10"
"DUMMY-0218","カーキ サンダル 良品","CSVダミーデータ 2025年8月 売上検証用","その他","シューズ","サンダル","3277","9100","1200","0.0","sold","2025-08-31"
"DUMMY-0219","ネイビー ニット 一点物","CSVダミーデータ 2025年8月 売上検証用","メルカリ","トップス","ニット","4965","8000","210","10.0","sold","2025-08-24"
"DUMMY-0220","カーキ 帽子 美品","CSVダミーデータ 2025年8月 売上検証用","PayPayフリマ","アクセサリー","帽子","3504","6800","450","5.0","sold","2025-08-30"
"DUMMY-0221","ブラウン 時計 一点物","CSVダミーデータ 2025年8月 売上検証用","ラクマ","アクセサリー","時計","4301","7000","850","10.0","sold","2025-08-17"
"DUMMY-0222","グレー ナイロンジャケット ヴィンテージ","CSVダミーデータ 2025年8月 売上検証用","ラクマ","アウター","ナイロンジャケット","2609","7000","850","10.0","sold","2025-08-17"
"DUMMY-0223","グレー コート 美品","CSVダミーデータ 2025年8月 売上検証用","その他","アウター","コート","3089","7800","450","0.0","sold","2025-08-13"
"DUMMY-0224","ブルー トートバッグ 使用感あり","CSVダミーデータ 2025年8月 売上検証用","メルカリ","バッグ","トートバッグ","2928","6800","1200","10.0","sold","2025-08-07"
"DUMMY-0225","ブラウン スニーカー ヴィンテージ","CSVダミーデータ 2025年8月 売上検証用","ヤフオク","シューズ","スニーカー","4563","8400","1050","10.0","sold","2025-08-09"
"DUMMY-0226","ホワイト デニム 良品","CSVダミーデータ 2025年8月 売上検証用","PayPayフリマ","ボトムス","デニム","1448","4500","1200","5.0","sold","2025-08-16"
"DUMMY-0227","グレー スラックス 美品","CSVダミーデータ 2025年8月 売上検証用","メルカリ","ボトムス","スラックス","3622","6700","750","10.0","sold","2025-08-03"
"DUMMY-0228","ブラック ショートパンツ 美品","CSVダミーデータ 2025年8月 売上検証用","その他","ボトムス","ショートパンツ","3092","5300","210","0.0","sold","2025-08-11"
"DUMMY-0229","ブルー 革靴 美品","CSVダミーデータ 2025年8月 売上検証用","その他","シューズ","革靴","4544","7800","750","0.0","sold","2025-08-04"
"DUMMY-0230","ホワイト トートバッグ 美品","CSVダミーデータ 2025年8月 売上検証用","ヤフオク","バッグ","トートバッグ","6455","19600","750","10.0","sold","2025-08-08"
"DUMMY-0231","ホワイト その他 ヴィンテージ","CSVダミーデータ 2025年8月 売上検証用","その他","その他","その他","2608","6400","1200","0.0","sold","2025-08-22"
"DUMMY-0232","ブラック スニーカー 使用感あり","CSVダミーデータ 2025年8月 売上検証用","ヤフオク","シューズ","スニーカー","2046","6000","750","10.0","sold","2025-08-10"
"DUMMY-0233","ブラウン スニーカー ヴィンテージ","CSVダミーデータ 2025年8月 売上検証用","その他","シューズ","スニーカー","5851","12600","850","0.0","sold","2025-08-30"
"DUMMY-0234","ネイビー Tシャツ 一点物","CSVダミーデータ 2025年8月 売上検証用","ラクマ","トップス","Tシャツ","4592","8200","450","10.0","sold","2025-08-19"
"DUMMY-0235","ベージュ ナイロンジャケット ヴィンテージ","CSVダミーデータ 2025年8月 売上検証用","メルカリ","アウター","ナイロンジャケット","5937","18600","1050","10.0","sold","2025-08-09"
"DUMMY-0236","グレー その他 デッドストック風","CSVダミーデータ 2025年8月 売上検証用","メルカリ","その他","その他","607","1600","750","10.0","sold","2025-08-11"
"DUMMY-0237","ネイビー スニーカー 美品","CSVダミーデータ 2025年8月 売上検証用","PayPayフリマ","シューズ","スニーカー","5161","11000","850","5.0","sold","2025-08-27"
"DUMMY-0238","ネイビー スラックス ヴィンテージ","CSVダミーデータ 2025年8月 売上検証用","その他","ボトムス","スラックス","5362","13900","750","0.0","sold","2025-08-17"
"DUMMY-0239","カーキ ニット 一点物","CSVダミーデータ 2025年8月 売上検証用","ラクマ","トップス","ニット","1370","3500","750","10.0","sold","2025-08-13"
"DUMMY-0240","ネイビー トートバッグ 使用感あり","CSVダミーデータ 2025年8月 売上検証用","その他","バッグ","トートバッグ","5686","11700","1050","0.0","sold","2025-08-03"
"DUMMY-0241","ネイビー その他 使用感あり","CSVダミーデータ 2025年9月 売上検証用","その他","その他","その他","798","1200","1050","0.0","sold","2025-09-04"
"DUMMY-0242","ブラック ダウン ヴィンテージ","CSVダミーデータ 2025年9月 売上検証用","ヤフオク","アウター","ダウン","5492","12700","850","10.0","sold","2025-09-13"
"DUMMY-0243","ホワイト その他 ヴィンテージ","CSVダミーデータ 2025年9月 売上検証用","ラクマ","その他","その他","4391","9300","1050","10.0","sold","2025-09-06"
"DUMMY-0244","ネイビー パーカー 美品","CSVダミーデータ 2025年9月 売上検証用","ラクマ","トップス","パーカー","2965","8000","1050","10.0","sold","2025-09-04"
"DUMMY-0245","ブラウン 時計 使用感あり","CSVダミーデータ 2025年9月 売上検証用","PayPayフリマ","アクセサリー","時計","6206","9400","450","5.0","sold","2025-09-03"
"DUMMY-0246","ブルー Gジャン 美品","CSVダミーデータ 2025年9月 売上検証用","メルカリ","アウター","Gジャン","3924","8700","750","10.0","sold","2025-09-08"
"DUMMY-0247","ブラック トートバッグ 美品","CSVダミーデータ 2025年9月 売上検証用","その他","バッグ","トートバッグ","3256","9600","210","0.0","sold","2025-09-30"
"DUMMY-0248","ブラウン トートバッグ ヴィンテージ","CSVダミーデータ 2025年9月 売上検証用","メルカリ","バッグ","トートバッグ","2525","6800","1050","10.0","sold","2025-09-01"
"DUMMY-0249","ベージュ トートバッグ ヴィンテージ","CSVダミーデータ 2025年9月 売上検証用","PayPayフリマ","バッグ","トートバッグ","1488","3700","210","5.0","sold","2025-09-21"
"DUMMY-0250","ベージュ その他 一点物","CSVダミーデータ 2025年9月 売上検証用","PayPayフリマ","その他","その他","4784","8400","210","5.0","sold","2025-09-13"
"DUMMY-0251","ベージュ スラックス 良品","CSVダミーデータ 2025年9月 売上検証用","ラクマ","ボトムス","スラックス","5668","17700","750","10.0","sold","2025-09-28"
"DUMMY-0252","グレー 時計 一点物","CSVダミーデータ 2025年9月 売上検証用","メルカリ","アクセサリー","時計","1678","4100","1050","10.0","sold","2025-09-29"
"DUMMY-0253","ベージュ リュック デッドストック風","CSVダミーデータ 2025年9月 売上検証用","その他","バッグ","リュック","802","2300","1200","0.0","sold","2025-09-30"
"DUMMY-0254","ホワイト ショートパンツ ヴィンテージ","CSVダミーデータ 2025年9月 売上検証用","PayPayフリマ","ボトムス","ショートパンツ","4510","13800","750","5.0","sold","2025-09-07"
"DUMMY-0255","ベージュ ブーツ デッドストック風","CSVダミーデータ 2025年9月 売上検証用","その他","シューズ","ブーツ","1537","2900","1050","0.0","sold","2025-09-11"
"DUMMY-0256","グレー Gジャン ヴィンテージ","CSVダミーデータ 2025年9月 売上検証用","PayPayフリマ","アウター","Gジャン","5660","15700","850","5.0","sold","2025-09-04"
"DUMMY-0257","ホワイト トートバッグ 使用感あり","CSVダミーデータ 2025年9月 売上検証用","その他","バッグ","トートバッグ","4381","13200","1050","0.0","sold","2025-09-16"
"DUMMY-0258","ブルー チノパン ヴィンテージ","CSVダミーデータ 2025年9月 売上検証用","メルカリ","ボトムス","チノパン","5279","16600","210","10.0","sold","2025-09-09"
"DUMMY-0259","ベージュ パーカー ヴィンテージ","CSVダミーデータ 2025年9月 売上検証用","ラクマ","トップス","パーカー","5525","14700","750","10.0","sold","2025-09-25"
"DUMMY-0260","ブラウン スラックス 一点物","CSVダミーデータ 2025年9月 売上検証用","ラクマ","ボトムス","スラックス","5770","13900","450","10.0","sold","2025-09-01"
"DUMMY-0261","ブルー デニム 良品","CSVダミーデータ 2025年9月 売上検証用","その他","ボトムス","デニム","5668","14700","210","0.0","sold","2025-09-14"
"DUMMY-0262","ベージュ ショートパンツ 一点物","CSVダミーデータ 2025年9月 売上検証用","ヤフオク","ボトムス","ショートパンツ","1957","4900","1050","10.0","sold","2025-09-25"
"DUMMY-0263","ブラウン ボストンバッグ 美品","CSVダミーデータ 2025年9月 売上検証用","その他","バッグ","ボストンバッグ","863","2500","850","0.0","sold","2025-09-03"
"DUMMY-0264","ブラック その他 良品","CSVダミーデータ 2025年9月 売上検証用","ラクマ","その他","その他","4405","12300","1050","10.0","sold","2025-09-30"
"DUMMY-0265","ブルー スラックス ヴィンテージ","CSVダミーデータ 2025年9月 売上検証用","その他","ボトムス","スラックス","3162","6700","850","0.0","sold","2025-09-19"
"DUMMY-0266","グレー トートバッグ 良品","CSVダミーデータ 2025年9月 売上検証用","ヤフオク","バッグ","トートバッグ","754","1200","1200","10.0","sold","2025-09-11"
"DUMMY-0267","ホワイト Tシャツ 一点物","CSVダミーデータ 2025年9月 売上検証用","メルカリ","トップス","Tシャツ","1992","5600","1050","10.0","sold","2025-09-23"
"DUMMY-0268","ネイビー その他 使用感あり","CSVダミーデータ 2025年9月 売上検証用","PayPayフリマ","その他","その他","5882","11200","450","5.0","sold","2025-09-01"
"DUMMY-0269","カーキ その他 ヴィンテージ","CSVダミーデータ 2025年9月 売上検証用","その他","その他","その他","1756","3900","210","0.0","sold","2025-09-12"
"DUMMY-0270","グレー パーカー 使用感あり","CSVダミーデータ 2025年9月 売上検証用","ヤフオク","トップス","パーカー","1742","3400","1050","10.0","sold","2025-09-18"
"DUMMY-0271","ブラウン トートバッグ ヴィンテージ","CSVダミーデータ 2025年10月 売上検証用","メルカリ","バッグ","トートバッグ","2363","6300","750","10.0","sold","2025-10-23"
"DUMMY-0272","ブラック その他 美品","CSVダミーデータ 2025年10月 売上検証用","ヤフオク","その他","その他","6344","9300","210","10.0","sold","2025-10-23"
"DUMMY-0273","ベージュ ダウン 美品","CSVダミーデータ 2025年10月 売上検証用","メルカリ","アウター","ダウン","2318","6900","1050","10.0","sold","2025-10-31"
"DUMMY-0274","ネイビー ベルト 使用感あり","CSVダミーデータ 2025年10月 売上検証用","ラクマ","アクセサリー","ベルト","3231","6500","850","10.0","sold","2025-10-31"
"DUMMY-0275","ブラウン ベルト ヴィンテージ","CSVダミーデータ 2025年10月 売上検証用","メルカリ","アクセサリー","ベルト","2294","5300","850","10.0","sold","2025-10-30"
"DUMMY-0276","ホワイト ショートパンツ 美品","CSVダミーデータ 2025年10月 売上検証用","PayPayフリマ","ボトムス","ショートパンツ","1545","3500","1200","5.0","sold","2025-10-06"
"DUMMY-0277","カーキ スラックス 一点物","CSVダミーデータ 2025年10月 売上検証用","その他","ボトムス","スラックス","1094","2200","1200","0.0","sold","2025-10-31"
"DUMMY-0278","ブラウン チノパン ヴィンテージ","CSVダミーデータ 2025年10月 売上検証用","ヤフオク","ボトムス","チノパン","3278","10400","450","10.0","sold","2025-10-24"
"DUMMY-0279","ベージュ コート 美品","CSVダミーデータ 2025年10月 売上検証用","PayPayフリマ","アウター","コート","521","1100","850","5.0","sold","2025-10-24"
"DUMMY-0280","ブラック コート 使用感あり","CSVダミーデータ 2025年10月 売上検証用","ヤフオク","アウター","コート","2172","4200","210","10.0","sold","2025-10-31"
"DUMMY-0281","グレー ショートパンツ 良品","CSVダミーデータ 2025年10月 売上検証用","ラクマ","ボトムス","ショートパンツ","6011","12100","450","10.0","sold","2025-10-03"
"DUMMY-0282","ブラック その他 良品","CSVダミーデータ 2025年10月 売上検証用","ヤフオク","その他","その他","1885","4100","210","10.0","sold","2025-10-06"
"DUMMY-0283","ベージュ スニーカー デッドストック風","CSVダミーデータ 2025年10月 売上検証用","その他","シューズ","スニーカー","1312","2700","1200","0.0","sold","2025-10-07"
"DUMMY-0284","ホワイト その他 デッドストック風","CSVダミーデータ 2025年10月 売上検証用","ラクマ","その他","その他","4745","10800","1050","10.0","sold","2025-10-13"
"DUMMY-0285","ブラウン デニム デッドストック風","CSVダミーデータ 2025年10月 売上検証用","メルカリ","ボトムス","デニム","2517","7700","750","10.0","sold","2025-10-01"
"DUMMY-0286","ブルー リュック デッドストック風","CSVダミーデータ 2025年10月 売上検証用","PayPayフリマ","バッグ","リュック","6107","10100","1050","5.0","sold","2025-10-31"
"DUMMY-0287","ブルー シャツ 使用感あり","CSVダミーデータ 2025年10月 売上検証用","メルカリ","トップス","シャツ","2840","7700","750","10.0","sold","2025-10-15"
"DUMMY-0288","カーキ リュック 使用感あり","CSVダミーデータ 2025年10月 売上検証用","メルカリ","バッグ","リュック","1826","5400","450","10.0","sold","2025-10-29"
"DUMMY-0289","ブルー 時計 ヴィンテージ","CSVダミーデータ 2025年10月 売上検証用","メルカリ","アクセサリー","時計","1362","2300","850","10.0","sold","2025-10-24"
"DUMMY-0290","カーキ スニーカー 使用感あり","CSVダミーデータ 2025年10月 売上検証用","その他","シューズ","スニーカー","4216","11300","750","0.0","sold","2025-10-15"
"DUMMY-0291","ブラック パーカー 美品","CSVダミーデータ 2025年10月 売上検証用","メルカリ","トップス","パーカー","3025","9100","450","10.0","sold","2025-10-09"
"DUMMY-0292","ブルー ベルト 使用感あり","CSVダミーデータ 2025年10月 売上検証用","ラクマ","アクセサリー","ベルト","4800","7100","750","10.0","sold","2025-10-02"
"DUMMY-0293","グレー トートバッグ 美品","CSVダミーデータ 2025年10月 売上検証用","ラクマ","バッグ","トートバッグ","1953","4900","450","10.0","sold","2025-10-05"
"DUMMY-0294","カーキ リュック ヴィンテージ","CSVダミーデータ 2025年10月 売上検証用","ラクマ","バッグ","リュック","2188","6000","1050","10.0","sold","2025-10-17"
"DUMMY-0295","カーキ ボストンバッグ 一点物","CSVダミーデータ 2025年10月 売上検証用","PayPayフリマ","バッグ","ボストンバッグ","4363","12900","750","5.0","sold","2025-10-13"
"DUMMY-0296","ホワイト Gジャン 美品","CSVダミーデータ 2025年10月 売上検証用","メルカリ","アウター","Gジャン","2268","5600","210","10.0","sold","2025-10-01"
"DUMMY-0297","ホワイト Tシャツ 美品","CSVダミーデータ 2025年10月 売上検証用","メルカリ","トップス","Tシャツ","5537","10700","450","10.0","sold","2025-10-02"
"DUMMY-0298","カーキ 帽子 良品","CSVダミーデータ 2025年10月 売上検証用","ラクマ","アクセサリー","帽子","1871","3300","750","10.0","sold","2025-10-18"
"DUMMY-0299","グレー コート デッドストック風","CSVダミーデータ 2025年10月 売上検証用","PayPayフリマ","アウター","コート","6382","18700","450","5.0","sold","2025-10-05"
"DUMMY-0300","ブラック その他 良品","CSVダミーデータ 2025年10月 売上検証用","PayPayフリマ","その他","その他","4265","8100","1050","5.0","sold","2025-10-21"
"DUMMY-0301","カーキ パーカー 一点物","CSVダミーデータ 2025年11月 売上検証用","メルカリ","トップス","パーカー","3149","7800","210","10.0","sold","2025-11-05"
"DUMMY-0302","ブルー 帽子 美品","CSVダミーデータ 2025年11月 売上検証用","メルカリ","アクセサリー","帽子","1189","3200","450","10.0","sold","2025-11-11"
"DUMMY-0303","ネイビー レザージャケット 使用感あり","CSVダミーデータ 2025年11月 売上検証用","PayPayフリマ","アウター","レザージャケット","914","2400","750","5.0","sold","2025-11-27"
"DUMMY-0304","ブルー ダウン 一点物","CSVダミーデータ 2025年11月 売上検証用","ヤフオク","アウター","ダウン","547","1300","210","10.0","sold","2025-11-21"
"DUMMY-0305","ネイビー スラックス 良品","CSVダミーデータ 2025年11月 売上検証用","ヤフオク","ボトムス","スラックス","1453","4200","210","10.0","sold","2025-11-07"
"DUMMY-0306","ベージュ ネックレス ヴィンテージ","CSVダミーデータ 2025年11月 売上検証用","ラクマ","アクセサリー","ネックレス","5277","10200","1200","10.0","sold","2025-11-15"
"DUMMY-0307","ネイビー その他 良品","CSVダミーデータ 2025年11月 売上検証用","ラクマ","その他","その他","2053","5000","450","10.0","sold","2025-11-17"
"DUMMY-0308","ホワイト その他 良品","CSVダミーデータ 2025年11月 売上検証用","ヤフオク","その他","その他","5926","13000","850","10.0","sold","2025-11-22"
"DUMMY-0309","ベージュ デニム ヴィンテージ","CSVダミーデータ 2025年11月 売上検証用","ヤフオク","ボトムス","デニム","1378","4100","1200","10.0","sold","2025-11-17"
"DUMMY-0310","カーキ コート 使用感あり","CSVダミーデータ 2025年11月 売上検証用","ヤフオク","アウター","コート","528","1200","850","10.0","sold","2025-11-11"
"DUMMY-0311","カーキ ショートパンツ デッドストック風","CSVダミーデータ 2025年11月 売上検証用","メルカリ","ボトムス","ショートパンツ","6090","15300","1200","10.0","sold","2025-11-05"
"DUMMY-0312","ネイビー スウェット ヴィンテージ","CSVダミーデータ 2025年11月 売上検証用","メルカリ","トップス","スウェット","6410","10300","1200","10.0","sold","2025-11-25"
"DUMMY-0313","ホワイト ブーツ 使用感あり","CSVダミーデータ 2025年11月 売上検証用","ヤフオク","シューズ","ブーツ","2330","6300","210","10.0","sold","2025-11-18"
"DUMMY-0314","ブラウン 革靴 良品","CSVダミーデータ 2025年11月 売上検証用","メルカリ","シューズ","革靴","5498","13500","450","10.0","sold","2025-11-20"
"DUMMY-0315","ブラック ダウン 美品","CSVダミーデータ 2025年11月 売上検証用","ラクマ","アウター","ダウン","4987","16000","1200","10.0","sold","2025-11-11"
"DUMMY-0316","グレー ショートパンツ 美品","CSVダミーデータ 2025年11月 売上検証用","ラクマ","ボトムス","ショートパンツ","4500","8100","210","10.0","sold","2025-11-12"
"DUMMY-0317","ブラック ショートパンツ 美品","CSVダミーデータ 2025年11月 売上検証用","ラクマ","ボトムス","ショートパンツ","3658","7500","210","10.0","sold","2025-11-07"
"DUMMY-0318","ブルー その他 ヴィンテージ","CSVダミーデータ 2025年11月 売上検証用","PayPayフリマ","その他","その他","6474","13300","1050","5.0","sold","2025-11-16"
"DUMMY-0319","グレー レザージャケット 使用感あり","CSVダミーデータ 2025年11月 売上検証用","メルカリ","アウター","レザージャケット","4081","12700","850","10.0","sold","2025-11-09"
"DUMMY-0320","ブルー スウェット ヴィンテージ","CSVダミーデータ 2025年11月 売上検証用","メルカリ","トップス","スウェット","5021","11300","750","10.0","sold","2025-11-10"
"DUMMY-0321","カーキ チノパン 一点物","CSVダミーデータ 2025年11月 売上検証用","メルカリ","ボトムス","チノパン","5956","14100","210","10.0","sold","2025-11-01"
"DUMMY-0322","カーキ ショルダーバッグ 使用感あり","CSVダミーデータ 2025年11月 売上検証用","その他","バッグ","ショルダーバッグ","3801","6500","1200","0.0","sold","2025-11-20"
